Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-30,63.735334993852746,64.02745690011463,63.540587056344826,63.77074432373047,4812500,0.0,0.0
2016-12-01,64.13366438765264,64.41693221231066,63.540573435030836,64.20448303222656,4298200,0.0,0.0
2016-12-02,64.19564146591627,64.31957749478057,63.230762572570676,63.61140441894531,2959100,0.0,0.0
2016-12-05,64.02743402558005,64.30184779204605,63.72645820596602,63.76186752319336,3929100,0.0,0.0
2016-12-06,64.15136475022899,64.39036920502322,63.80613234128354,64.00972747802734,3843900,0.0,0.0
2016-12-07,64.1513792404675,66.14310824363767,63.93893003781477,65.76246643066406,5801500,0.0,0.0
2016-12-08,66.21391298849763,66.56799266733695,65.49688610548299,66.31128692626953,3415800,0.0,0.0
2016-12-09,66.24937312026985,66.31134454691691,65.76250976199177,66.18740844726562,2566900,0.0,0.0
2016-12-12,66.12539088425461,66.12539088425461,64.75331514985274,65.13395690917969,3654900,0.0,0.0
2016-12-13,65.21364351575922,65.70936741428156,64.71792637087644,65.36412811279297,2892900,0.0,0.0
2016-12-14,65.08968001340358,67.03715174417582,64.83296755442576,65.56769561767578,5415800,0.0,0.0
2016-12-15,65.98376599083397,67.0460186987761,65.80671937041828,66.33785247802734,4061600,0.0,0.0
2016-12-16,66.6476732184769,66.7273391295628,66.01917293434963,66.39096069335938,8200600,0.0,0.0
2016-12-19,66.107689974956,66.50603302024933,65.62967426842151,65.99261474609375,3076600,0.0,0.0
2016-12-20,66.39095830321284,66.83356469190093,65.97490721726403,66.4440689086914,3244900,0.0,0.0
2016-12-21,66.48833859236238,66.89553569836772,66.11655081126682,66.67423248291016,3244500,0.0,0.0
2016-12-22,66.3909450812503,66.71847617496014,65.94833878070862,66.01915740966797,2865200,0.0,0.0
2016-12-23,66.16077043735102,66.6033766209767,66.16077043735102,66.36437225341797,1957500,0.0,0.0
2016-12-27,66.47948935617563,66.4883433764497,66.20507551042735,66.3732681274414,2049400,0.0,0.0
2016-12-28,66.4175271403286,66.72735032481765,65.63854216880772,65.83329010009766,2517300,0.0,0.0
2016-12-29,65.74474435940174,66.10768480871056,65.06313355094447,65.43492126464844,2573700,0.0,0.0
2016-12-30,65.47030254655921,65.80668079772335,65.36407463657547,65.57653045654297,3378800,0.0,0.0
2017-01-03,66.29361603174627,67.05489992431356,66.16083270096998,66.70081329345703,5853900,0.0,0.0
2017-01-04,66.90524711868169,68.05204259552015,66.72744542705496,67.79423522949219,4635800,0.32,0.0
2017-01-05,67.56310756220687,67.72312571983609,66.51410114718018,66.9585952758789,3383000,0.0,0.0
2017-01-06,67.02969768495699,67.4919684684658,66.72743823299945,67.09192657470703,3089600,0.0,0.0
2017-01-09,67.6875447012427,68.00758091874967,67.14526148726922,67.43862915039062,4818700,0.0,0.0
2017-01-10,68.02538024672462,69.34108588627734,67.66979036044117,68.14095306396484,9561400,0.0,0.0
2017-01-11,68.15870830921507,68.84323286715059,67.65198542068366,68.3720703125,4500200,0.0,0.0
2017-01-12,68.30096786563008,68.40764211329024,67.42086462778185,68.34541320800781,4056700,0.0,0.0
2017-01-13,68.38984956138657,69.0121384707042,67.92757876909924,68.11426544189453,3454300,0.0,0.0
2017-01-17,68.80769758307558,69.07439001061226,67.98093817107082,68.09650421142578,6450300,0.0,0.0
2017-01-18,68.54989741432702,68.99439162306605,68.01650572032888,68.88771057128906,5988400,0.0,0.0
2017-01-19,68.994373544468,69.14549990805322,68.10538535993157,68.17650604248047,8111400,0.0,0.0
2017-01-20,67.55420381583389,68.37207802243958,67.02081231235431,67.74089050292969,8465900,0.0,0.0
2017-01-23,67.49198586310021,67.98982389184806,67.32308270878477,67.53643798828125,4444300,0.0,0.0
2017-01-24,67.8564800498426,69.0388361424701,67.64311796982082,68.83436584472656,4024300,0.0,0.0
2017-01-25,69.34107888708675,69.35885566662962,67.91869913819893,68.35430145263672,5278300,0.0,0.0
2017-01-26,68.40765410291432,68.86104008225968,68.12317808855792,68.38987731933594,3344900,0.0,0.0
2017-01-27,68.4520980736101,68.71879727258813,68.04316427563487,68.3187484741211,3530900,0.0,0.0
2017-01-30,68.30097723860187,68.73657963535672,68.04316980064083,68.70101928710938,5344500,0.0,0.0
2017-01-31,68.32764205573274,68.6743469540705,67.53644300235244,67.90092468261719,5568100,0.0,0.0
2017-02-01,68.31873706113998,68.84324358952408,68.07871324811082,68.23873138427734,3916800,0.0,0.0
2017-02-02,67.76756391647004,68.35429251888394,67.61643078912094,68.0164794921875,3655500,0.0,0.0
2017-02-03,68.57655712038539,69.7144610625295,68.37209360895393,69.37664794921875,5235800,0.0,0.0
2017-02-06,69.09217094794502,69.70557503810657,68.8788156575402,69.18106842041016,3229500,0.0,0.0
2017-02-07,69.39440815164376,69.67888406921428,68.91435376903586,69.09215545654297,2060200,0.0,0.0
2017-02-08,68.93214547191472,69.28774210649448,68.52321171600259,69.16328430175781,2223100,0.0,0.0
2017-02-09,69.16330073881049,69.67002385921874,69.04772790520157,69.50111389160156,3031800,0.0,0.0
2017-02-10,69.78555326377766,69.95446314269489,69.54552950434132,69.76777648925781,2191200,0.0,0.0
2017-02-13,70.07005009565965,70.39008639227815,69.76779736132094,70.15006256103516,3317100,0.0,0.0
2017-02-14,70.23007028534953,70.6301122765298,69.93670254118162,70.59455871582031,3511200,0.0,0.0
2017-02-15,70.93236817768121,71.20795234497098,69.93669896764226,70.76345825195312,5704100,0.0,0.0
2017-02-16,70.63899667160223,70.76345446839743,70.15894226291734,70.6834487915039,4295000,0.0,0.0
2017-02-17,70.4256419098314,70.92347310049284,70.14116597481896,70.86124420166016,2690300,0.0,0.0
2017-02-21,71.04793984196515,71.51910253278753,70.79902421529991,71.09239196777344,3505500,0.0,0.0
2017-02-22,70.96794508084686,71.09240291334133,70.57678801732528,70.99461364746094,2943000,0.0,0.0
2017-02-23,71.0034874126777,71.51909539541019,70.9145831699335,71.16350555419922,3339500,0.0,0.0
2017-02-24,70.90569305419922,71.021259066008,70.46119900232412,70.90569305419922,3932300,0.0,0.0
2017-02-27,70.8968139354601,71.39464519208622,70.75457255788568,71.27018737792969,2619400,0.0,0.0
2017-02-28,71.22573770339606,71.55465899976306,70.91458640448207,71.17239379882812,4415300,0.0,0.0
2017-03-01,72.05248952591414,72.89702552326825,72.02581418517951,72.8259048461914,4746400,0.0,0.0
2017-03-02,72.59478062916867,72.59478062916867,71.17239406437425,71.20795440673828,4409800,0.0,0.0
2017-03-03,71.20795336685488,71.7057913702395,70.95903775638344,71.01237487792969,4579600,0.0,0.0
2017-03-06,70.67457580566406,70.83459398444631,70.31008731637665,70.67457580566406,3670300,0.0,0.0
2017-03-07,70.91457725906514,71.136824282518,70.52342710984792,70.74567413330078,4433500,0.0,0.0
2017-03-08,71.11904509788724,71.4479731231436,70.20338847744245,70.26561737060547,4326800,0.0,0.0
2017-03-09,70.3989682758591,70.85234731362553,70.06114846445574,70.49675750732422,4573500,0.0,0.0
2017-03-10,70.56787109375,70.63899176767882,70.12337705535602,70.56787109375,3762800,0.0,0.0
2017-03-13,70.5678896907591,70.71013107610213,70.28341370251562,70.41676330566406,3664300,0.0,0.0
2017-03-14,70.1944958203274,70.94124931139035,70.0789298151665,70.84346008300781,3321400,0.0,0.0
2017-03-15,70.9857158407515,71.02127618736708,70.22118534462288,70.4345474243164,4337200,0.0,0.0
2017-03-16,70.64789652565892,71.20795667524058,70.57677583866511,70.91458892822266,3474800,0.0,0.0
2017-03-17,71.04792137472812,71.08348170964324,70.21227724276402,70.45230102539062,6672600,0.0,0.0
2017-03-20,70.36342466442953,70.76346668283063,70.07894868230282,70.09672546386719,3099500,0.0,0.0
2017-03-21,70.16784079047832,70.34563572229868,68.73656920726621,68.92325592041016,6804000,0.0,0.0
2017-03-22,68.83434374552772,69.50108477104331,68.50541573126145,69.04769897460938,4877300,0.0,0.0
2017-03-23,68.95882865971271,69.69669064604925,68.90549152706677,69.1988525390625,4082900,0.0,0.0
2017-03-24,69.43886181834327,70.08781934051039,69.22550657101554,69.51886749267578,4726800,0.0,0.0
2017-03-27,68.63878400640371,69.18106739759877,68.15872952325846,68.98548889160156,3835300,0.0,0.0
2017-03-28,68.9054799169391,70.10561267635967,68.79879888717919,69.9100341796875,4235900,0.0,0.0
2017-03-29,69.74114949037187,70.53234876244784,69.46556520845277,69.5633544921875,2913600,0.0,0.0
2017-03-30,69.51888321240324,70.49677578053016,69.42109395559055,70.41676330566406,2924100,0.0,0.0
2017-03-31,70.16782459771495,70.612318607131,70.0522585969453,70.32784271240234,5228400,0.0,0.0
2017-04-03,70.38118478340665,70.39007656330493,69.3144017986006,69.86557006835938,3022700,0.0,0.0
2017-04-04,69.77666038518252,69.88334137793879,69.47440774603255,69.57219696044922,2563700,0.0,0.0
2017-04-05,70.15242929220967,70.54519225947641,69.3222823464137,69.41154479980469,2858400,0.32,0.0
2017-04-06,69.41156372191747,69.89358927397898,68.8670537544197,69.55438232421875,2914800,0.0,0.0
2017-04-07,69.16161970228296,69.84001991885843,69.06342894272522,69.42047882080078,2203000,0.0,0.0
2017-04-10,69.55436692505975,69.7239703623901,69.05449171224063,69.1705322265625,2217100,0.0,0.0
2017-04-11,69.20622686709727,69.24193320630098,68.45641417468288,68.96521759033203,4642300,0.0,0.0
2017-04-12,69.08126678436447,69.16160776026206,68.35823205272985,68.44749450683594,3055800,0.0,0.0
2017-04-13,68.13506147589439,68.56352391031731,67.57269516656882,67.6619644165039,3666600,0.0,0.0
2017-04-17,67.6887402160006,68.4742591931742,67.51020853235612,68.43855285644531,4160800,0.0,0.0
2017-04-18,68.24219098297773,68.27789732994802,67.42096543352923,67.6530532836914,3845900,0.0,0.0
2017-04-19,68.01009241013296,68.09935484940218,67.40309828869964,67.43880462646484,5283600,0.0,0.0
2017-04-20,69.179456533854,71.66098949793832,69.1437501906664,71.42890167236328,11099300,0.0,0.0
2017-04-21,71.30394037049136,71.83060047500024,70.95581200068435,71.04507446289062,5837800,0.0,0.0
2017-04-24,71.98233993918306,72.23227753177302,71.62528331678801,71.81273651123047,3563200,0.0,0.0
2017-04-25,72.35724623684888,72.66074674910308,71.9734115600586,71.9734115600586,5061300,0.0,0.0
2017-04-26,71.96448287731246,72.23227020924541,71.54494189930078,71.87521362304688,3661600,0.0,0.0
2017-04-27,72.098383614033,72.1876528812694,71.48246789389307,71.70562744140625,2922700,0.0,0.0
2017-04-28,71.35748429233297,71.5627872197028,70.5630370127801,70.74156188964844,5313200,0.0,0.0
2017-05-01,70.71481896205377,70.95582834656022,70.41131834828873,70.72374725341797,3458100,0.0,0.0
2017-05-02,70.65231415533601,71.10756153946988,70.65231415533601,71.00044250488281,3334900,0.0,0.0
2017-05-03,70.72372533186696,70.9736629302669,70.24169990197191,70.36666870117188,3800600,0.0,0.0
2017-05-04,70.72372483190628,70.89332145231373,69.61684860354735,69.92034912109375,3902200,0.0,0.0
2017-05-05,70.17028862168283,70.27740765612725,69.51865974681824,69.91142272949219,2936700,0.0,0.0
2017-05-08,70.07210182586162,70.28633309653739,69.58114806984496,69.76860809326172,2608600,0.0,0.0
2017-05-09,69.76859423147131,70.28631913188417,69.70610302922209,70.0185317993164,2570600,0.0,0.0
2017-05-10,69.87572267020846,70.21492957131734,69.7507538572598,70.20600128173828,2396900,0.0,0.0
2017-05-11,69.80431998596386,70.02747958542064,68.9563162321443,69.55438232421875,3780600,0.0,0.0
2017-05-12,69.35798543136967,69.45617617821472,68.92952290903585,69.1705322265625,2865800,0.0,0.0
2017-05-15,69.16160804266087,70.17921500626049,69.16160804266087,69.92034912109375,3327000,0.0,0.0
2017-05-16,70.1613469891954,70.19705332721935,69.48294018731548,69.74180603027344,2457500,0.0,0.0
2017-05-17,69.74181457090631,69.74181457090631,68.0547290518265,68.1707763671875,4441600,0.0,0.0
2017-05-18,68.08153486791456,68.5992668283498,67.81374740617619,68.17972564697266,3545700,0.0,0.0
2017-05-19,68.33145927779515,69.04556577611466,68.10829972014106,68.55461883544922,3283900,0.0,0.0
2017-05-22,68.68850901675685,68.84026269154936,68.28682453770955,68.71529388427734,2800000,0.0,0.0
2017-05-23,68.75099933201913,69.10805601647931,68.57247439493395,68.91167449951172,2239600,0.0,0.0
2017-05-24,69.1437417726223,69.1437417726223,68.67064470098997,68.84024810791016,2091300,0.0,0.0
2017-05-25,69.17052808972223,69.5543627652637,68.96522512971666,69.12590026855469,3185200,0.0,0.0
2017-05-26,68.88488716065267,69.26872185294114,68.75099007073084,69.14375305175781,1858800,0.0,0.0
2017-05-30,68.94736601225104,69.10804114516806,68.7242064837712,68.81346893310547,2073000,0.0,0.0
2017-05-31,68.81348624981595,68.83134283034937,67.82266395949323,68.67959594726562,3117100,0.0,0.0
2017-06-01,68.93845113983971,69.96497962097287,68.68850672335171,69.87571716308594,3553400,0.0,0.0
2017-06-02,69.42044054648764,70.2863003250459,69.42044054648764,70.06314086914062,3534800,0.0,0.0
2017-06-05,70.29526430243355,70.69694880290305,70.17029548849685,70.49164581298828,2738600,0.0,0.0
2017-06-06,70.03639312735781,70.45593417563214,69.88464626615321,70.384521484375,2878000,0.0,0.0
2017-06-07,70.43810120471076,71.49140800562537,70.33098214228133,71.24147033691406,4284000,0.0,0.0
2017-06-08,71.24145575177587,71.58958412053644,71.11648694300486,71.36642456054688,4079800,0.0,0.0
2017-06-09,71.75921026264044,72.06271090157301,71.17007237927592,71.68779754638672,3849400,0.0,0.0
2017-06-12,71.72348032939334,72.0626872149573,71.47354271494993,71.56280517578125,3352300,0.0,0.0
2017-06-13,71.58957765632616,72.07160307961365,71.47353714731366,71.93770599365234,3174400,0.0,0.0
2017-06-14,71.50923617836293,72.23227083421204,71.0718454318865,72.16085815429688,4013100,0.0,0.0
2017-06-15,71.75023716612726,72.51790636075535,71.61634691962358,72.03588104248047,2773400,0.0,0.0
2017-06-16,72.17872999814634,72.73216816913151,72.09838901367439,72.70538330078125,5914700,0.0,0.0
2017-06-19,72.80355897024182,73.14276579617318,72.56254968733778,73.08920288085938,3076500,0.0,0.0
2017-06-20,73.17849880840551,73.91938350235611,73.0178236244772,73.65159606933594,3929100,0.0,0.0
2017-06-21,73.73191743208017,73.91044916666571,73.18740755960056,73.3837890625,2683400,0.0,0.0
2017-06-22,73.29451820476116,73.75868704093628,73.24988357365515,73.41948699951172,2312100,0.0,0.0
2017-06-23,73.54445467168952,73.82117031151506,73.24988245557873,73.39270782470703,3785300,0.0,0.0
2017-06-26,73.64262530632304,74.34781005073313,73.5890692126647,74.05323791503906,2491600,0.0,0.0
2017-06-27,74.14252092607323,74.55313364879127,74.09789310572971,74.1603775024414,2994500,0.0,0.0
2017-06-28,74.54422879945619,75.22262902643128,74.44603803839323,74.95484161376953,3668500,0.0,0.0
2017-06-29,75.80284086473522,76.22238194466213,74.23180240028456,74.65133666992188,5092600,0.0,0.0
2017-06-30,75.06192660656356,75.55288023365783,74.61560760385515,75.1958236694336,3320800,0.0,0.0
2017-07-03,75.59753048941202,76.53479650272651,75.59753048941202,75.96350860595703,2306900,0.0,0.0
2017-07-05,76.35776451548112,76.94912594384671,75.9903981386519,76.06208038330078,3501200,0.32,0.0
2017-07-06,75.86495690379586,76.01727654522334,75.01375247370571,75.03166961669922,3213400,0.0,0.0
2017-07-07,75.20190601436678,75.88287359463257,75.05854154020794,75.56031036376953,2454600,0.0,0.0
2017-07-10,75.38109792847621,75.7753433606317,75.2377403033248,75.5334243774414,2147000,0.0,0.0
2017-07-11,75.47068684215107,75.54236222030697,74.85243970811004,75.40796661376953,2733200,0.0,0.0
2017-07-12,75.51548391653175,76.14269304312953,75.3183612434865,75.99932861328125,4629100,0.0,0.0
2017-07-13,76.09791152455766,76.54591524086001,75.92766792484463,76.49215698242188,3309400,0.0,0.0
2017-07-14,76.02623839601064,76.66240292904278,75.79327452154978,76.4115219116211,3354700,0.0,0.0
2017-07-17,76.27709809879401,76.62654039484072,75.96349691464866,76.35774230957031,2190500,0.0,0.0
2017-07-18,76.12478681763456,76.6623898829072,75.94558807454162,76.62654876708984,2816000,0.0,0.0
2017-07-19,76.84159974883262,77.03872247882823,76.42943714793006,76.9939193725586,5539700,0.0,0.0
2017-07-20,76.10686843712301,76.56382727535937,75.73950213297884,76.47422790527344,5386400,0.0,0.0
2017-07-21,76.868483248198,77.30752500342433,76.54592000550265,76.68927764892578,3570400,0.0,0.0
2017-07-24,76.56383753929096,76.76096028150197,75.13918890675721,76.16063690185547,5389100,0.0,0.0
2017-07-25,76.91329185595467,77.14625575437272,76.23233097749535,76.52801513671875,3255200,0.0,0.0
2017-07-26,76.52799709314974,76.8057572060845,76.31295039023819,76.42943572998047,3038100,0.0,0.0
2017-07-27,76.32188672748356,76.33980386204068,74.6642749232804,75.13019561767578,6119300,0.0,0.0
2017-07-28,75.1570980525328,76.2502281714046,74.92414105106376,75.98143005371094,3321200,0.0,0.0
2017-07-31,76.31294938452268,76.78783221753757,76.01726529891167,76.36671447753906,3079800,0.0,0.0
2017-08-01,76.80575796077373,76.91327447729184,76.2860720109556,76.37567138671875,3148800,0.0,0.0
