Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-12,3.7762777967184293,3.7762777967184293,3.5744921438765838,3.697005033493042,5216399,0.0,0.0
2018-10-15,3.704211057760636,3.7114178591937965,3.6537648222853365,3.668178081512451,2883373,0.0,0.0
2018-10-16,3.653765132563433,3.6753848514204512,3.5528719657665637,3.617731809616089,5425657,0.0,0.0
2018-10-17,3.6393518721123423,3.6609715909693605,3.588905288713908,3.617731809616089,4046654,0.0,0.0
2018-10-18,3.596111554073147,3.6321448750861483,3.552871775041076,3.588905096054077,3040391,0.0,0.0
2018-10-19,3.5672848699030637,3.6393515085994497,3.5600784122169458,3.6249382495880127,4027045,0.0,0.0
2018-10-22,3.639352203998881,3.826724606950269,3.6321454012965018,3.776278018951416,6167986,0.0,0.0
2018-10-23,3.7690713380794154,3.7906914012749504,3.6753849702975065,3.697005033493042,3610723,0.0,0.0
2018-10-24,3.6897982797241795,3.7834846487377733,3.682591820990423,3.7402448654174805,2981321,0.0,0.0
2018-10-25,3.6753844786493186,3.733037514606296,3.6321447016815855,3.7042109966278076,3610480,0.0,0.0
2018-10-26,3.7186248019377084,3.769071387631009,3.7186248019377084,3.7402448654174805,4083331,0.0,0.0
2018-10-29,3.7546575749097633,3.7690708338990073,3.682591279963541,3.7042109966278076,3099039,0.0,0.0
2018-10-30,3.682591568261195,3.7762775872060446,3.682591568261195,3.747451066970825,2768580,0.0,0.0
2018-10-31,3.7474513256591875,3.8339312359738233,3.7474513256591875,3.8123111724853516,4287818,0.0,0.0
2018-11-01,3.819517974861259,3.869964216935608,3.8123111724853516,3.8123111724853516,4752303,0.0,0.0
2018-11-02,3.848344611736411,3.905997657904269,3.833931350194446,3.8915843963623047,4868435,0.0,0.0
2018-11-05,3.905996717468952,3.9636497497558594,3.862756943253771,3.9636497497558594,5113045,0.0,0.0
2018-11-06,3.9564436124904767,3.9780636750438574,3.8843773100446026,3.920410633087158,3732482,0.0,0.0
2018-11-07,3.920410057843304,3.963649832966233,3.905996799468994,3.905996799468994,3123867,0.0,0.0
2018-11-08,3.9204104914810203,3.9852703331591726,3.9204104914810203,3.934823751449585,4376516,0.0,0.0
2018-11-09,3.9420299530029297,3.9564432120332453,3.8915837182164257,3.9420299530029297,3176340,0.0,0.0
2018-11-12,3.934824197352435,4.143816662399715,3.9059976741486215,4.100576877593994,7256372,0.0,0.0
2018-11-13,4.057336722041889,4.201469324890582,4.035716659794969,4.187056064605713,5380091,0.0,0.0
2018-11-14,4.1798492278990125,4.273535239450053,4.122195848339418,4.2014689445495605,5655787,0.0,0.0
2018-11-15,4.172642809849778,4.302362152585487,4.16543635151741,4.259122371673584,5481073,0.0,0.0
2018-11-16,4.259122244924365,4.518561266314245,4.259122244924365,4.504148006439209,11119528,0.0,0.0
2018-11-19,4.504147514030836,4.590627063826823,4.360014931037523,4.43208122253418,9562265,0.0,0.0
2018-11-20,4.388842353297368,4.439288595935288,4.280742721925852,4.302362442016602,6921214,0.0,0.0
2018-11-21,4.273535037602351,4.453700938163585,4.25912177930302,4.43208122253418,6386545,0.0,0.0
2018-11-22,4.432081673034674,4.453701390861624,4.352808572511019,4.367221832275391,4208255,0.0,0.0
2018-11-23,4.396048535363723,4.417668597732649,4.165436369504422,4.25191593170166,7060242,0.0,0.0
2018-11-26,4.223088923908283,4.287948416256163,4.151022630388863,4.179849147796631,2720491,0.0,0.0
2018-11-27,4.223089289474743,4.244709007582456,4.172642707824707,4.172642707824707,2914855,0.0,0.0
2018-11-28,4.172642809849778,4.280742433949151,4.129403028937876,4.259122371673584,3827844,0.0,0.0
2018-11-29,4.2591222411003775,4.273535500962473,4.093369580866664,4.10778284072876,4049200,0.0,0.0
2018-11-30,4.086163521537195,4.165436630334853,4.0717502602684625,4.158229827880859,2753013,0.0,0.0
2018-12-03,4.208675843492941,4.331188719485458,4.2014690420161065,4.215882301330566,7626890,0.0,0.0
2018-12-04,4.215882416465997,4.266328997263905,4.172642637341741,4.223089218139648,4743182,0.0,0.0
2018-12-05,4.194263268018791,4.194263268018791,4.129403418709247,4.165436744689941,4040034,0.0,0.0
2018-12-06,4.12219628931072,4.165436414515822,4.050129986700945,4.0645432472229,3865013,0.0,0.0
2018-12-07,4.0789570808410645,4.100577146481249,4.021304030652953,4.0789570808410645,3211331,0.0,0.0
2018-12-10,4.057336613487447,4.057336613487447,3.992476772121251,4.028510093688965,3356431,0.0,0.0
2018-12-11,4.042923071520167,4.057336330413818,4.014096553732863,4.057336330413818,1697600,0.0,0.0
2018-12-12,4.057336613487447,4.064543071617456,4.021303291919733,4.028510093688965,1786400,0.0,0.0
2018-12-13,4.042923528259586,4.107783028788765,4.021303465657035,4.0645432472229,3875474,0.0,0.0
2018-12-14,4.078956331516698,4.078956331516698,4.006890032020492,4.028510093688965,2434200,0.0,0.0
2018-12-17,4.028510171992415,4.071749952530604,3.999683651633622,4.0501298904418945,2157530,0.0,0.0
2018-12-18,4.028510083306843,4.122196100590856,3.9996835635826518,4.10778284072876,5096078,0.0,0.0
2018-12-19,4.100576877593994,4.129403400797808,4.057337092788274,4.100576877593994,4054467,0.0,0.0
2018-12-20,4.100576382617323,4.10778284072876,4.064543061142472,4.10778284072876,2309511,0.0,0.0
2018-12-21,4.100576107094774,4.107782564722001,4.035716270253741,4.057336330413818,2567847,0.0,0.0
2018-12-24,4.035716541418281,4.10778284072876,4.035716541418281,4.10778284072876,2286461,0.0,0.0
2018-12-25,4.093370172293534,4.093370172293534,3.9708576175842145,4.042923927307129,2698004,0.0,0.0
2018-12-26,4.035716748586351,4.143816374920829,4.02851029010498,4.129403114318848,4323281,0.0,0.0
2018-12-27,4.165437021133036,4.295156384721804,4.1366101522518,4.28074312210083,8161857,0.0,0.0
2018-12-28,4.280742665661352,4.374429034527904,4.2014695578789425,4.345602512359619,5699694,0.0,0.0
2019-01-02,4.345602366987804,4.345602366987804,4.1149898537168665,4.129403114318848,6589375,0.0,0.0
2019-01-03,4.129402476090388,4.129402476090388,3.855550223339317,3.905996799468994,7332510,0.0,0.0
2019-01-04,3.862756943253771,3.970856550611312,3.862756943253771,3.9636497497558594,5029890,0.0,0.0
2019-01-07,3.8627574156481974,4.057336595232085,3.8627574156481974,4.035716533660889,3941346,0.0,0.0
2019-01-08,4.03571649000475,4.151022911071777,4.021303230326274,4.151022911071777,4816990,0.0,0.0
2019-01-09,4.151023158467497,4.208676200617451,4.122196293753284,4.1366095542907715,3884561,0.0,0.0
2019-01-10,4.107782674248207,4.201469031374512,4.100576216428833,4.143815994262695,2154998,0.0,0.0
2019-01-11,4.143815994262695,4.172642512818604,4.114989475706787,4.143815994262695,1797143,0.0,0.0
2019-01-14,4.158229924001621,4.201469708807341,4.09337007497341,4.100576877593994,2270502,0.0,0.0
2019-01-15,4.122196048075608,4.158229369091407,4.078956269040179,4.151022911071777,2016799,0.0,0.0
2019-01-16,4.151023483025517,4.172643203702521,4.129403418709247,4.165436744689941,1702120,0.0,0.0
2019-01-17,4.143816356379134,4.172642877454112,4.122196293753284,4.1366095542907715,1610001,0.0,0.0
2019-01-18,4.143816566612126,4.165436630334853,4.107783241620667,4.158229827880859,1769629,0.0,0.0
2019-01-21,4.165436170750254,4.2086759497856825,4.136609307754084,4.151022911071777,2982962,0.0,0.0
2019-01-22,4.158230000837144,4.172643262705378,4.10778341247869,4.122196674346924,2627010,0.0,0.0
2019-01-23,4.114990215232441,4.187056524573612,4.093370150610456,4.122196674346924,2899600,0.0,0.0
2019-01-24,4.13660920328143,4.302361857217329,4.129402745443804,4.215882301330566,9775352,0.0,0.0
2019-01-25,4.237502486260716,4.3167752429929624,4.194262707050613,4.2951555252075195,8258052,0.0,0.0
2019-01-28,4.360015525683811,4.360015525683811,4.071749976742535,4.114989757537842,11824574,0.0,0.0
2019-01-29,4.057336903103909,4.093369883604469,3.985270598463544,4.071750164031982,6416540,0.0,0.0
2019-01-30,4.050129713966781,4.071749775113445,4.006889935312666,4.014096736907959,3049800,0.0,0.0
2019-01-31,4.014096736907959,4.071749775113445,3.9924766757612944,4.014096736907959,3189571,0.0,0.0
2019-02-01,4.021303766963876,4.122196598177223,4.014097307982554,4.100576877593994,3410219,0.0,0.0
2019-02-11,4.114989590055978,4.165436170750254,4.100576330377502,4.151022911071777,4976086,0.0,0.0
2019-02-12,4.1582292817242825,4.208675861358643,4.136609220841211,4.208675861358643,3723809,0.0,0.0
2019-02-13,4.208676716108358,4.266329765319824,4.179850191502625,4.266329765319824,5201246,0.0,0.0
2019-02-14,4.266329076676748,4.287948794821694,4.223089296747633,4.244709014892578,3953751,0.0,0.0
2019-02-15,4.251915240126833,4.273534955340075,4.223088724083059,4.230295181274414,3570172,0.0,0.0
2019-02-18,4.230296340961786,4.331189518412884,4.230296340961786,4.3239827156066895,6100197,0.0,0.0
2019-02-19,4.3383959775798075,4.4825285973109885,4.266329667714217,4.3239827156066895,8694344,0.0,0.0
2019-02-20,4.3383950510760965,4.4104613455512744,4.309568533286026,4.38884162902832,5590508,0.0,0.0
2019-02-21,4.396049203057631,4.396049203057631,4.273536299517389,4.287949562072754,7695220,0.0,0.0
2019-02-22,4.273535957098394,4.360015869140625,4.273535957098394,4.360015869140625,4597010,0.0,0.0
2019-02-25,4.381634863706544,4.633867068258487,4.367221604693267,4.605040550231934,12714377,0.0,0.0
2019-02-26,4.619454314403127,4.943753193124183,4.532974750866541,4.74196720123291,19978196,0.0,0.0
2019-02-27,4.705933932561618,4.806826750491251,4.655487351777193,4.698727130889893,9717399,0.0,0.0
2019-02-28,4.727553203474175,4.792413037832613,4.669900170106312,4.763586521148682,8616030,0.0,0.0
2019-03-01,4.785206983001203,4.814033504180065,4.677107356760851,4.74196720123291,6123087,0.0,0.0
2019-03-04,4.778000524526107,4.878893348652124,4.698727419464617,4.74196720123291,14496315,0.0,0.0
2019-03-05,4.727554038859694,4.828446865081787,4.713140777970823,4.828446865081787,10896098,0.0,0.0
2019-03-06,4.828446890504832,5.123919255741284,4.763587387983036,5.037439346313477,15096073,0.0,0.0
2019-03-07,5.008612824383957,5.10229919247452,4.94375332186216,5.037439346313477,13204727,0.0,0.0
2019-03-08,4.95816614920531,5.008612386350518,4.561800991880068,4.698727130889893,11785561,0.0,0.0
2019-03-11,4.684313887719463,4.842859745025635,4.684313887719463,4.842859745025635,7367603,0.0,0.0
2019-03-12,4.871686546996375,5.037438860278971,4.8644797453897155,4.965372562408447,11387704,0.0,0.0
2019-03-13,4.972579511545319,5.253638253398628,4.90771966971793,5.109505653381348,18135446,0.0,0.0
2019-03-14,5.0518531435105,5.10229938699071,4.763587569586433,4.850067138671875,12225635,0.0,0.0
2019-03-15,4.850066763291408,5.00140616929735,4.842859961272442,4.936546325683594,6824389,0.0,0.0
2019-03-18,4.9653729467731855,5.037439250222292,4.914926706178432,5.023025989532471,6756090,0.0,0.0
2019-03-19,5.037438575410393,5.138331730362804,4.958165824055321,4.994198799133301,7918931,0.0,0.0
2019-03-20,5.015819453245911,5.03023271371228,4.900513369514955,5.001406192779541,6527377,0.0,0.0
2019-03-21,5.001407045050802,5.138333214634012,5.001407045050802,5.059060096740723,7965205,0.0,0.0
2019-03-22,5.0878850336939,5.224811160516554,5.001405483165652,5.167158126831055,11274014,0.0,0.0
2019-03-25,5.10229911401936,5.159952156991902,4.986993028074276,5.015819549560547,12183696,0.0,0.0
2019-03-26,5.030232679442356,5.059059200178707,4.785206909544148,4.792413711547852,10922364,0.0,0.0
2019-03-27,4.821240520660583,4.850067043121155,4.741967412074383,4.835653781890869,4791830,0.0,0.0
2019-03-28,4.8356533766366985,4.886099958534627,4.756380274694018,4.7852067947387695,4999882,0.0,0.0
2019-03-29,4.778000461297919,4.972579648499955,4.7707936592789535,4.936546325683594,7469787,0.0,0.0
2019-04-01,4.972579226576468,5.102298559158058,4.972579226576468,5.06626558303833,10797815,0.0,0.0
2019-04-02,5.116712355835929,5.138332418690283,5.015819531007181,5.023025989532471,8067708,0.0,0.0
2019-04-03,5.030233002428613,5.138332633950512,4.979786416081258,5.11671257019043,9597923,0.0,0.0
2019-04-04,5.145538998418644,5.2176053035652705,5.131125737389318,5.174365520477295,12696239,0.0,0.0
2019-04-08,5.195984724726685,5.30408433639285,5.08788511306052,5.188777923583984,11952045,0.0,0.0
2019-04-09,5.167158874033108,5.296878218583673,5.116712290443825,5.217605113983154,8857439,0.0,0.0
2019-04-10,5.174364964287679,5.2103982848074155,5.0878854074073665,5.152745246887207,6921661,0.0,0.0
2019-04-11,5.188778876658611,5.260845526766047,5.0806795887759675,5.11671257019043,8453849,0.0,0.0
2019-04-12,5.145537951924003,5.174364468119943,5.095091720400695,5.159951210021973,6785736,0.0,0.0
2019-04-15,5.174364964287679,5.253638063247571,5.152745246887207,5.152745246887207,8180809,0.0,0.0
2019-04-16,5.123918351566931,5.174364584222149,5.0086119405567455,5.167158126831055,7806928,0.0,0.0
2019-04-17,5.159952071960681,5.253638437066818,5.131125550949444,5.217605113983154,7914297,0.0,0.0
2019-04-18,5.195985025327364,5.224811544287467,5.11671192636747,5.152745246887207,4053295,0.0,0.0
2019-04-19,5.159951210021973,5.195984527086489,5.10229817763009,5.159951210021973,3508212,0.0,0.0
2019-04-22,5.159951595860987,5.18877811421245,5.0374387210476606,5.06626558303833,5482982,0.0,0.0
2019-04-23,5.059059328359575,5.087885849826299,4.9365464403063735,4.943753242492676,6940187,0.0,0.0
2019-04-24,4.965372677443907,4.986992739125554,4.900513179677407,4.972579479217529,4720387,0.0,0.0
2019-04-25,4.965372716838083,4.965372716838083,4.778000336547194,4.7852067947387695,4607442,0.0,0.0
2019-04-26,4.763587357565659,4.842860120546027,4.669900990073319,4.684314250946045,5594600,0.0,0.0
2019-05-06,4.677107343985321,4.698727406630031,4.403255393534158,4.525768280029297,7452404,0.0,0.0
2019-05-07,4.511355001083904,4.590627761966382,4.44649515705348,4.532974720001221,5679569,0.0,0.0
2019-05-08,4.468114948959541,4.590627836956432,4.424875166779329,4.482528209686279,4905461,0.0,0.0
2019-05-09,4.482527521823984,4.511354382493101,4.374428254781351,4.381634712219238,5231800,0.0,0.0
2019-05-10,4.417668613265792,4.482528113322158,4.33118905076448,4.468114852905273,4135239,0.0,0.0
2019-05-13,4.43208122253418,4.489734255731505,4.403254705935517,4.43208122253418,2902959,0.0,0.0
2019-05-14,4.367221744661387,4.45370130151269,4.367221744661387,4.424874782562256,3612292,0.0,0.0
2019-05-15,4.446494795193052,4.7275535237199735,4.424874734395962,4.6194539070129395,8457691,0.0,0.0
2019-05-16,4.597834207666855,4.633867184282651,4.525767910796054,4.612247467041016,6542791,0.0,0.0
2019-05-17,4.597834654945992,4.597834654945992,4.3888422018701965,4.403255462646484,6378583,0.0,0.0
2019-05-20,4.367221568866167,4.4104613455512744,4.3167749909139435,4.38884162902832,3981500,0.0,0.0
2019-05-21,4.388841558414832,4.518560886383057,4.374428299751696,4.518560886383057,4661558,0.0,0.0
2019-05-22,4.496941294907501,4.51135489871095,4.432081795988124,4.446495056152344,2271311,0.0,0.0
2019-05-23,4.446495244975348,4.482528225096446,4.3888422018701965,4.403255462646484,3288047,0.0,0.0
2019-05-24,4.381635004136604,4.446494843594688,4.374428546218602,4.424874782562256,2237400,0.0,0.0
2019-05-27,4.432081611402434,4.518561168786087,4.381635031109029,4.489734649658203,3881641,0.0,0.0
2019-05-28,4.489734746564173,4.532974526189283,4.460908226814099,4.504148006439209,4037700,0.0,0.0
2019-05-29,4.475321110393648,4.540180946197357,4.468114309242484,4.518560886383057,2950101,0.0,0.0
2019-05-30,4.489735030500905,4.525768354286902,4.439288445928359,4.4753217697143555,2360034,0.0,0.0
2019-05-31,4.453701496124268,4.504148078311478,4.446495037891367,4.453701496124268,1967900,0.0,0.0
2019-06-03,4.453700938163585,4.475320997432173,4.403254705935517,4.43208122253418,2895535,0.0,0.0
2019-06-04,4.424874421564922,4.44649448083351,4.388841447636185,4.43208122253418,2361168,0.0,0.0
2019-06-05,4.453701203252924,4.468114462410149,4.388841708865015,4.41046142578125,3333197,0.0,0.0
2019-06-06,4.417667566414315,4.417667566414315,4.345601281407383,4.374427795410156,2610637,0.0,0.0
2019-06-10,4.374428941093909,4.417668723422772,4.3672221388861425,4.403255462646484,2057184,0.0,0.0
2019-06-11,4.4032551873139525,4.511354808196338,4.388841927438916,4.504148006439209,4620427,0.0,0.0
2019-06-12,4.511354710823724,4.511354710823724,4.45370132892874,4.489734649658203,2258276,0.0,0.0
2019-06-13,4.4753220738506805,4.518561859148843,4.439288747615911,4.511355400085449,2293000,0.0,0.0
2019-06-14,4.504148078311478,4.5185613384165055,4.43928823601924,4.453701496124268,1678400,0.0,0.0
2019-06-17,4.45370142505697,4.5257680680713746,4.432081707064026,4.504148006439209,2111100,0.0,0.0
2019-06-18,4.489734956834525,4.532974738484708,4.489734956834525,4.525768280029297,2207433,0.0,0.0
2019-06-19,4.57621461712957,4.590627877985126,4.525768375954747,4.540181636810303,2947923,0.0,0.0
2019-06-20,4.540181056491789,4.62666061057145,4.525767797478512,4.605040550231934,3707254,0.0,0.0
2019-06-21,4.612247756547433,4.662693995703851,4.612247756547433,4.655487537384033,4003526,0.0,0.0
2019-06-24,4.641073703765869,4.684313479260805,4.612247186769245,4.641073703765869,2648200,0.0,0.0
2019-06-25,4.641073985789336,4.641073985789336,4.576214146786009,4.612247467041016,2313000,0.0,0.0
2019-06-26,4.605040647694616,4.633867166331264,4.583420930536734,4.6194539070129395,1553084,0.0,0.0
2019-06-27,4.61224736932882,4.648280345181243,4.5906273089060035,4.59783411026001,1704922,0.0,0.0
2019-06-28,4.597834277528587,4.61224753712175,4.540181239155938,4.561800956726074,2162700,0.0,0.0
2019-07-01,4.583421122742219,4.648280620574951,4.583421122742219,4.648280620574951,3221622,0.0,0.0
2019-07-02,4.655487422355934,4.662693880497694,4.626660902510448,4.648280620574951,2251801,0.0,0.0
2019-07-03,4.64828016119543,4.64828016119543,4.6050403857004945,4.641073703765869,1741904,0.0,0.0
2019-07-04,4.626660902510448,4.648280620574951,4.626660902510448,4.648280620574951,1565400,0.0,0.0
2019-07-05,4.655487465680302,4.720347307755849,4.626660945566553,4.705934047698975,3275801,0.0,0.0
2019-07-08,4.734760719855047,4.734760719855047,4.619454292058116,4.677107334136963,3883466,0.0,0.0
2019-07-09,4.662693419693742,4.669900220762493,4.576213868703871,4.641073703765869,3379000,0.0,0.0
2019-07-10,4.641073703765869,4.669900220762493,4.619453644198806,4.641073703765869,1833550,0.0,0.0
2019-07-11,4.641074162433191,4.6987272021241635,4.619454100729465,4.648280620574951,1913625,0.0,0.0
2019-07-12,4.64828016119543,4.64828016119543,4.6050403857004945,4.641073703765869,1870210,0.0,0.0
2019-07-15,4.633867263793945,4.6699005846672375,4.583421026938396,4.633867263793945,5212394,0.0,0.0
2019-07-16,4.61887106505628,4.626369404174853,4.558885782269651,4.573882102966309,4169602,0.25,0.0
2019-07-17,4.5888784852462186,4.59637682446542,4.52889320165458,4.54388952255249,3033800,0.0,0.0
2019-07-18,4.5363914546271955,4.543889436163351,4.461409494022724,4.468907833099365,2483700,0.0,0.0
2019-07-19,4.491402135248318,4.506398813401601,4.461409494022724,4.468907833099365,1818722,0.0,0.0
2019-07-22,4.468907806906739,4.4764057883989485,4.363933563232422,4.363933563232422,2935912,0.0,0.0
2019-07-23,4.386427136252062,4.423918110103789,4.371430818219457,4.401423454284668,1680959,0.0,0.0
2019-07-24,4.416420667301205,4.4464133094444005,4.393926364464058,4.431416988372803,2282144,0.0,0.0
2019-07-25,4.423918724060059,4.43891504417387,4.393926083832436,4.423918724060059,2092921,0.0,0.0
2019-07-26,4.408922478334139,4.431416780114146,4.386427819013652,4.4164204597473145,1479599,0.0,0.0
2019-07-29,4.401423454284668,4.43141609034988,4.393925474038578,4.401423454284668,1486872,0.0,0.0
2019-07-30,4.3639335172336455,4.438915119067802,4.3639335172336455,4.4164204597473145,1758172,0.0,0.0
2019-07-31,4.416420667301205,4.461409630515998,4.393926364464058,4.431416988372803,2325500,0.0,0.0
2019-08-01,4.40892232912655,4.416420310285977,4.3639333695485805,4.371431350708008,2742800,0.0,0.0
2019-08-02,4.341439517542127,4.341439517542127,4.228966918931808,4.243963241577148,5116000,0.0,0.0
2019-08-05,4.25146051451657,4.25146051451657,4.131489963467499,4.146486282348633,4957548,0.0,0.0
2019-08-06,4.10899578121241,4.10899578121241,4.004021536913616,4.086501121520996,4693723,0.0,0.0
2019-08-07,4.108995284992039,4.1164932656233635,4.056507990410996,4.064006328582764,2429100,0.0,0.0
2019-08-08,4.071504309214088,4.101496946820272,4.049010009779672,4.064006328582764,2036273,0.0,0.0
2019-08-09,4.086500972685474,4.093999311489675,4.026515692413761,4.0415120124816895,1905400,0.0,0.0
2019-08-12,4.034014370062691,4.086501315938945,4.026516030628653,4.07900333404541,1695201,0.0,0.0
2019-08-13,4.064006671353819,4.064006671353819,4.0340140312179615,4.0415120124816895,1669559,0.0,0.0
2019-08-14,4.071505340546069,4.094000003218935,4.056509017944336,4.056509017944336,1620801,0.0,0.0
2019-08-15,4.004021391082104,4.056508332549618,3.996523052277904,4.0415120124816895,1758000,0.0,0.0
2019-08-16,4.034014370062691,4.093999655372984,4.034014370062691,4.07900333404541,1636360,0.0,0.0
2019-08-19,4.093999662942182,4.176479609166578,4.08650132349428,4.161483287811279,4371360,0.0,0.0
2019-08-20,4.161482885384168,4.191475525194393,4.138988226756265,4.153984546661377,1495901,0.0,0.0
2019-08-21,4.1464869664559805,4.183977591073976,4.1464869664559805,4.161483287811279,1359595,0.0,0.0
2019-08-22,4.168981075286865,4.18397739594277,4.146486773073252,4.168981075286865,1322550,0.0,0.0
2019-08-23,4.161482870261537,4.176479190112153,4.086500913467985,4.131490230560303,3295800,0.0,0.0
2019-08-26,4.071504309214088,4.079002647385855,4.03401369097658,4.064006328582764,3562600,0.0,0.0
2019-08-27,4.0790027989018,4.123991756982205,4.071504460451504,4.10899543762207,2210650,0.0,0.0
2019-08-28,4.108995586946039,4.161482885384168,4.093999267040926,4.153984546661377,2570461,0.0,0.0
2019-08-29,4.161483287811279,4.168981269718677,4.131490645100682,4.161483287811279,1599691,0.0,0.0
2019-08-30,4.161482734152772,4.176479053512907,4.0790027989018,4.10899543762207,2314300,0.0,0.0
2019-09-02,4.108995306375576,4.168980581900112,4.086500649283653,4.146486282348633,2982000,0.0,0.0
2019-09-03,4.146486282348633,4.153984263018978,4.131489963467499,4.146486282348633,2152700,0.0,0.0
2019-09-04,4.146486712936482,4.198973655700684,4.1389883739470354,4.198973655700684,3285718,0.0,0.0
2019-09-05,4.213970379016397,4.25895934463281,4.198974057144259,4.206472396850586,4840699,0.0,0.0
2019-09-06,4.213970184326172,4.221468523686068,4.176479560148195,4.213970184326172,3016932,0.0,0.0
2019-09-09,4.228966575340638,4.273955539621436,4.191475950543558,4.266457557678223,4472100,0.0,0.0
2019-09-10,4.2664573497488085,4.2664573497488085,4.221468387660585,4.251461029052734,2505645,0.0,0.0
2019-09-11,4.258959564222488,4.273955886867829,4.228966918931808,4.243963241577148,2865355,0.0,0.0
2019-09-12,4.243963241577148,4.251461581670085,4.213970596286468,4.243963241577148,3038703,0.0,0.0
2019-09-16,4.251460982476622,4.326442585135546,4.2439626434404865,4.303947925567627,5759232,0.0,0.0
2019-09-17,4.288951229516041,4.296449567895657,4.198973314203361,4.221467971801758,3403332,0.0,0.0
2019-09-18,4.243962556338506,4.251460895220747,4.221468254772738,4.228966236114502,1999400,0.0,0.0
2019-09-19,4.236464977264404,4.243962959318129,4.2064723339684855,4.236464977264404,2221300,0.0,0.0
2019-09-20,4.251460895220747,4.266457215444751,4.221468254772738,4.228966236114502,2507400,0.0,0.0
2019-09-23,4.2139698262818275,4.2289661461869406,4.138988226756265,4.153984546661377,2797800,0.0,0.0
2019-09-24,4.161483154958117,4.176479475834666,4.131490513205018,4.138988494873047,2095056,0.0,0.0
2019-09-25,4.1314901701121975,4.138988151157569,4.101497173309326,4.101497173309326,1666367,0.0,0.0
2019-09-26,4.101497232591424,4.146486549675766,4.064006611741763,4.071504592895508,2028400,0.0,0.0
2019-09-27,4.056507990410996,4.101496946820272,4.049010009779672,4.064006328582764,2205101,0.0,0.0
2019-09-30,4.05650827304755,4.093999251437679,4.05650827304755,4.071504592895508,1406735,0.0,0.0
2019-10-08,4.071504994611372,4.108995976700556,4.071504994611372,4.07900333404541,1725130,0.0,0.0
2019-10-09,4.07900287263275,4.101497173309326,4.049010233370341,4.101497173309326,1612100,0.0,0.0
2019-10-10,4.101496968164787,4.153984263018978,4.086500649283653,4.146486282348633,2470021,0.0,0.0
2019-10-11,4.1464869664559805,4.161483287811279,4.12399230565278,4.161483287811279,2135292,0.0,0.0
2019-10-14,4.168981014823859,4.24396261701592,4.168981014823859,4.198973655700684,3404621,0.0,0.0
2019-10-15,4.213969976139095,4.213969976139095,4.176479353813306,4.198973655700684,2033926,0.0,0.0
2019-10-16,4.206472396850586,4.221468718722724,4.191476074978448,4.206472396850586,3294458,0.0,0.0
2019-10-17,4.213969691757278,4.243962330610033,4.176479071961561,4.1914753913879395,1817686,0.0,0.0
2019-10-18,4.206472117587765,4.221468438464315,4.138988494873047,4.138988494873047,2578409,0.0,0.0
2019-10-21,4.131490230560303,4.14648655041092,4.101497233318601,4.131490230560303,1656376,0.0,0.0
2019-10-22,4.146486834081568,4.153984815749596,4.093999532243399,4.138988494873047,1902088,0.0,0.0
2019-10-23,4.138987807797548,4.138987807797548,4.093998852636105,4.1239914894104,1922078,0.0,0.0
2019-10-24,4.123991848306305,4.206471785383761,4.1089955286140825,4.183977127075195,3266484,0.0,0.0
2019-10-25,4.198973655700684,4.198973655700684,4.153984694385447,4.198973655700684,1263700,0.0,0.0
2019-10-28,4.198974057144259,4.213970379016397,4.183977735272121,4.206472396850586,2026803,0.0,0.0
2019-10-29,4.191475930521878,4.206472251877177,4.1464869664559805,4.161483287811279,1377111,0.0,0.0
2019-10-30,4.161482601229767,4.183976900781245,4.138987944137844,4.146486282348633,1545087,0.0,0.0
2019-10-31,4.138988314770475,4.251460895220747,4.138988314770475,4.228966236114502,6621295,0.0,0.0
2019-11-01,4.206472066964511,4.273955331326602,4.191475746268436,4.251461029052734,2709008,0.0,0.0
2019-11-04,4.251461029052734,4.296449991140958,4.206472066964511,4.251461029052734,3135498,0.0,0.0
2019-11-05,4.243962703664627,4.2889516658983995,4.236464722062576,4.273955345153809,3044756,0.0,0.0
2019-11-06,4.273955270455066,4.303947911420047,4.243962629490086,4.281453609466553,3526755,0.0,0.0
2019-11-07,4.288951798717294,4.296450138092041,4.251461174465064,4.296450138092041,2326721,0.0,0.0
2019-11-08,4.3039481824753025,4.311446521959022,4.266457557678223,4.266457557678223,3235819,0.0,0.0
2019-11-11,4.258958650036411,4.258958650036411,4.183977052904521,4.1914753913879395,2455900,0.0,0.0
2019-11-12,4.191475881327486,4.213970184326172,4.176479560148195,4.213970184326172,1463900,0.0,0.0
2019-11-13,4.21397003725458,4.221468376352775,4.153984754630961,4.168981075286865,1683227,0.0,0.0
2019-11-14,4.1614830333748944,4.221468315128543,4.153984694385447,4.198973655700684,1705330,0.0,0.0
2019-11-15,4.198973372330899,4.221468030240695,4.1689807334781435,4.1914753913879395,1436847,0.0,0.0
2019-11-18,4.176479353813306,4.206471994690131,4.1614830333748944,4.198973655700684,1039184,0.0,0.0
2019-11-19,4.2064723339684855,4.236464977264404,4.176479690672567,4.236464977264404,1649376,0.0,0.0
2019-11-20,4.258958495186914,4.258958495186914,4.138987944137844,4.146486282348633,2579900,0.0,0.0
2019-11-21,4.153984263018978,4.183976900781245,4.131489963467499,4.146486282348633,1454821,0.0,0.0
2019-11-22,4.1464869664559805,4.176479609166578,4.131490645100682,4.161483287811279,1291064,0.0,0.0
